CusID,LastPurchased,Total Revenue,Ticket,Ticket Size,1/12/2020,2/12/2020,3/12/2020,4/12/2020,5/12/2020,6/12/2020,7/12/2020,8/12/2020,9/12/2020,10/12/2020,11/12/2020,12/12/2020,13/12/2020,14/12/2020,15/12/2020,16/12/2020,17/12/2020,18/12/2020,19/12/2020,20/12/2020,21/12/2020,22/12/2020,23/12/2020,24/12/2020,25/12/2020,26/12/2020,27/12/2020,28/12/2020,29/12/2020,30/12/2020,31/12/2020,1/1/2021,2/1/2021,3/1/2021,4/1/2021,5/1/2021,6/1/2021,7/1/2021,8/1/2021,9/1/2021,10/1/2021,11/1/2021,12/1/2021,13/1/2021,14/1/2021,15/1/2021,16/1/2021,17/1/2021,18/1/2021,19/1/2021,20/1/2021,21/1/2021,22/1/2021,23/1/2021,24/1/2021,25/1/2021,26/1/2021,27/1/2021,28/1/2021,29/1/2021,30/1/2021,31/1/2021,1/2/2021,2/2/2021,3/2/2021,4/2/2021,5/2/2021,6/2/2021,7/2/2021,8/2/2021,9/2/2021,10/2/2021,11/2/2021,12/2/2021,13/2/2021,14/2/2021,15/2/2021,16/2/2021,17/2/2021,18/2/2021,19/2/2021,20/2/2021,21/2/2021,22/2/2021,23/2/2021,24/2/2021,25/2/2021,26/2/2021,27/2/2021,28/2/2021,1/3/2021,2/3/2021,3/3/2021,4/3/2021,5/3/2021,6/3/2021,7/3/2021,8/3/2021,9/3/2021,10/3/2021,11/3/2021,12/3/2021,13/3/2021,14/3/2021,15/3/2021,16/3/2021,17/3/2021,18/3/2021,19/3/2021,20/3/2021,21/3/2021,22/3/2021,23/3/2021,24/3/2021,25/3/2021,26/3/2021,27/3/2021,28/3/2021,29/3/2021,30/3/2021,31/3/2021,1/4/2021,2/4/2021,3/4/2021,4/4/2021,5/4/2021,6/4/2021,7/4/2021,8/4/2021,9/4/2021,10/4/2021,11/4/2021
100000039,31/12/2020,5877.58,1,5877.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5877.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000040,16/3/2021,26596.68,12,2216.39,,,,,,575.70,,,17760.75,,,,128.04,,,,,,,,,,,,,,,,,83.18,,,,,,,,,,,,,,,,,249.53,,,,,,594.39,,,,,,,,,,28.97,181.73,,,,,,,1374.76,,,,,,123.36,,,,,,,,,,,,,,,,,,,3967.29,,,,,,,,,,1528.98,,,,,,,,,,,,,,,,,,,,,,,,,,
100000041,7/4/2021,39402.77,27,1459.36,,,,,,6957.00,,,,,166.36,,,,,,,881.31,,242.06,,663.56,477.57,,,,1331.77,,,165.42,,,1041.12,,,,1095.31,,,,,,2398.12,3028.98,,,,,,,,,708.41,,,,,,,,,,,,,,,,6735.51,,,,,736.45,,,,,,,,,,,,,,,,,,134.58,,,,,,,,,,971.96,,,,243.00,,,,,,,,,,,,,,,,,,,2274.76,,,9149.52,,,,
100000042,19/2/2021,343.00,4,85.75,,,,55.14,,,,,,,,,,,,,,,,,,,,,,,,,,211.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000043,31/3/2021,6784.11,5,1356.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.67,,,,,820.56,,,,,,,,,1744.86,545.79,,,,,,,,,,,,,,,,,,,,,,,,,3268.23,,,,,,,,,,,
100000045,7/2/2021,3045.79,3,1015.26,,,,,,2.80,,,,,,,,,,,,,,,,,68.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2974.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000046,10/4/2021,27097.21,15,1806.48,,,,,,,,,,,,148.60,,,,,,,,,,,,,,,,,,,,,2534.58,,,,,,,,4421.48,,777.57,,454.21,,,,,,,,621.49,1044.86,,,,,,,,,,,,,,,312.16,,,753.29,,,5210.27,,,,,,,,,,,,,,5205.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.00,,,,,,,4370.09,
100000047,24/2/2021,23321.49,7,3331.64,,,,,,,3656.07,,,,,,,,,,,,,445.79,,,,,,,404.67,,936.45,,,17.76,,,,,,,,,,,,,,,9664.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8196.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000048,1/4/2021,27527.71,14,1966.27,,,,,,,,4804.21,,,,,,,,,,,16849.53,,,,,,,,259.81,,,,,487.05,,,,,,,,,,3187.85,,,,-157.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.86,,,,,,,386.92,,,,,257.94,,,,,,,,,331.78,,,,,,874.77,,,,,,,,,,
100000053,13/1/2021,18.69,1,18.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000054,10/4/2021,5053.17,11,459.38,,,,,,,,,662.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.41,,,,,,,,,,748.59,,,,420.55,,,,,,,,,,,,,,,,,,,445.79,,382.25,,,594.40,,,,,,,,503.74,,,,,,,,312.15,,,,,,,,,,,,,,,,,,,,,304.68,
100000055,7/1/2021,219.63,2,109.82,,,,,,,,,,,,,,,,,14.02,,,,,,,,,,,,,,,,,,,,,205.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000056,9/4/2021,7296.26,7,1042.32,,,,,,,,,,,,,,,,,,,,,,1214.02,,,,,22.43,,,,467.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.46,,,,,,,107.48,,,,,,1031.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4259.81,,
100000057,8/4/2021,47567.15,42,1132.55,,,,,,,,,4832.71,,,420.47,,,7032.79,,,5767.30,,336.45,547.66,,,,1653.27,,,,,,,,,,,,1200.00,,724.29,,,,1636.45,,,169.16,282.25,,,785.98,,231.78,,,,2975.76,219.63,,525.23,,,,,1310.28,,932.71,,164.49,,,,,,,,,3307.49,,1422.44,397.20,,,,657.95,,,,,,,2082.25,,,,,,,,,176.64,,1313.08,,,,1033.65,184.11,885.05,,,,,749.53,,637.38,,,,1243.00,296.00,,593.46,,,,400.94,,,438.32,,,
100000058,22/3/2021,4554.19,6,759.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.29,,,,,,,,480.37,,,,,,,,,,,,,,47.66,,,,267.29,,,,,,,,,,,,,,,,,,,,,,2244.86,,,,,,489.72,,,,,,,,,,,,,,,,,,,,
100000059,23/3/2021,9133.43,3,3044.48,,,,,,,,,,,,,,,,,,3216.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2857.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,3058.87,,,,,,,,,,,,,,,,,,,
100000060,10/4/2021,415565.04,23,18068.05,,,,,,,3850.47,1448.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17024.30,1775.70,,,53027.10,,,,-41.13,,,,,,331.41,,,,,,,,,,,,,,,,,,,,,50957.01,,,,,,,,,,,,,,,20801.87,,,,39939.25,12065.42,,,,,,,,,2531.78,72214.95,,,,,4062.62,,,,,,,,80746.73,,,49132.71,,,,,,,,5696.25,
100000067,22/3/2021,23785.06,4,5946.27,,,,5518.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8233.65,,,,,,,,,,,,,,,,,,,,,,,,,,6202.81,,,,,,,,,,3829.91,,,,,,,,,,,,,,,,,,,,
100000069,16/1/2021,3100.36,17,182.37,,,,236.46,,198.14,,,,8.41,140.19,490.66,,,,,,,,,,,,,,,,,243.92,371.96,214.25,,,,113.08,,98.13,,,,,,,91.59,,17.76,875.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000070,9/4/2021,260692.99,7,37241.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49471.03,,,150382.24,6163.55,,,,,,,,,,,2992.05,,,,,,,,,,,,,22386.92,,,,,,29297.20,,
100000071,20/3/2021,13841.14,3,4613.71,,,,,,,,,33.64,,,,,,,,,,,,,,,,,,,,10598.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3209.36,,,,,,,,,,,,,,,,,,,,,,
100000073,1/3/2021,2558.08,5,511.62,838.32,,,,,,,52.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000074,7/4/2021,35514.19,15,2367.61,,,,,,,,,,90.65,,80.37,,,,,,,,428.98,,,,,1608.43,,,,29385.97,,,,,,,,,,,,,,,,,,,,,,,,,,,1954.21,,,,,,,,,,,,428.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.81,,,,,,,,,,,,,695.33,,,37.40,,,,
100000075,2/4/2021,739.25,2,369.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.16,,,,,,,,,
100000076,17/2/2021,143.92,1,143.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000078,12/1/2021,1357.01,2,678.51,,,,,,,,,,,,,,,,101.87,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000080,6/4/2021,98527.59,29,3397.50,,2061.68,33508.41,,,,,,979.44,,3049.52,,,1018.69,,,,2475.71,,,,,,,2262.61,1659.82,,,,,,,,,,3734.58,,986.92,3388.79,2165.42,1225.23,,,16171.03,,,,,,,,7621.50,2785.05,1523.37,,,,,,,,,,,,,,,,,,2626.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9157.50,,,,,,,,,126.16,,,,,
100000082,9/2/2021,101.86,1,101.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000084,24/12/2020,335.51,1,335.51,,,,,,,,,,,,,,,,,,,,,,,,335.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000085,4/4/2021,6961.68,16,435.11,,,,,,,,,,,,,,,,,628.98,,33.64,,,,,,,46.73,,,,,,,,,,,,,,,,,,,,,,,,104.67,867.29,,,,,,,,806.54,,,,,,,,,,,,,,,,,,,,1263.55,164.49,,,,,,,,,,,,85.98,,,,,,,,,,,,,,,,,688.78,,,,,,,,,,950.47,,,,578.50,,742.06,,,,,,,
100000087,10/3/2021,818.69,1,818.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000089,25/12/2020,302.80,3,100.93,,,,,,,,,,,,,,,,,,,,,,,245.79,39.25,17.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000090,2/4/2021,12665.45,4,3166.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468.23,,,,,,,,,,,,,,,,,,,,,,,6007.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4915.89,,,,273.83,,,,,,,,,
100000095,23/1/2021,985.05,1,985.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000101,2/4/2021,5797.29,11,527.03,,,,,,,,,,,,,,,1061.68,,,523.36,,,,1045.79,,,,,,,,,,,,,,,,,,,,,,,,,843.11,,,,,,145.79,,,,170.09,,,,,,,1386.91,,,,,,,,,,,,,,,,397.20,,,113.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.28,,,,,,,,,
100000103,19/2/2021,16363.75,9,1818.19,,,,,,,,671.03,,,,101.10,,,,,,391.58,,,,,,,4692.06,565.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6511.21,,,,3431.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000104,11/4/2021,21310.29,4,5327.57,,,,,,24.30,,,63.55,,,,,,,,,55.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,167.30"
100000106,21/2/2021,1869.16,1,1869.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000108,18/1/2021,1698.14,3,566.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.77,,239.27,,,,,,,484.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000111,1/3/2021,15652.33,5,3130.47,,1272.90,,,,,,1218.68,,,,,,3360.75,,,,,,,,463.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9336.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000112,29/3/2021,1055.14,2,527.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.50,,,,,,,,,,,,,
100000114,20/12/2020,6670.10,2,3335.05,,,,,,,,,,,,6647.67,,,,,,,,22.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000115,18/2/2021,1625.49,3,541.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.85,,,,,,,,,365.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000116,7/2/2021,23771.92,5,4754.38,,,,,,,,,,,,573.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18802.79,,,,,2619.60,,,,,,,,,,,,,,,1775.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000117,2/4/2021,98.13,1,98.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.13,,,,,,,,,
100000118,7/2/2021,1233.64,2,616.82,,,,,,,,,,,,,,,,,,,,,,,,,,,532.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000120,15/3/2021,7710.26,1,7710.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7710.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000124,7/3/2021,952.34,2,476.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.87,,,,,,,,,,,,,,,,,,,,550.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000125,10/12/2020,232.71,1,232.71,,,,,,,,,,232.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000126,18/12/2020,1879.44,1,1879.44,,,,,,,,,,,,,,,,,,1879.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000127,19/3/2021,32105.96,27,1189.11,,,,533.64,,,,,534.58,,,,,,,,1718.70,,350.46,,,,,,,,374.76,528.04,,466.36,,,,,,,1670.09,,900.00,,6142.23,1676.65,,,,,,,,,222.43,,,,123.36,,,,,,,,,,,,,,,,,579.44,,,,,,,,,,5497.38,,145.80,,739.25,3148.60,742.06,,,,,,,,,3465.41,1751.40,,,1024.30,,,,,,171.96,,-400.94,,,,,,,,,,,,,,,,,,,,,,,
100000128,30/12/2020,1528.03,2,764.02,,,,,,,,,,,,,,,,102.80,,,,,,,,,,,,,,1425.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000129,23/2/2021,9080.36,6,1513.39,,,,,,,,1196.26,,,4840.18,,,,,,,,,,,,,,,,,,,,,,,,,,,828.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.12,,,,1773.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000131,3/1/2021,4908.42,1,4908.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4908.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000132,6/1/2021,654.20,1,654.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000134,28/1/2021,148.60,1,148.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000135,5/1/2021,22.43,1,22.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000136,11/4/2021,1828.03,4,457.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.82,,,,,,,,,,,,,,,,,,225.23,,,,,,,,,,,,,,,,,,,,465.42
100000139,27/3/2021,11070.11,2,5535.06,,,,,,,,,,,,,,,,14.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11056.09,,,,,,,,,,,,,,,
100000141,3/2/2021,4460.75,5,892.15,,,,,,,,,,,,,,,,1371.03,,,,232.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.32,,169.16,,,,,,,,,,,,2149.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000143,7/3/2021,15831.77,2,7915.89,,15523.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000144,8/2/2021,1999.31,4,499.83,148.60,,,,,,,,,,,,,,,1045.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.30,,,,,,,,,,,,,,,,,,,,,,,,,381.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000148,16/1/2021,326.87,2,163.44,,,,,,,,,,,,,,,,,,,,,,,125.00,,,,,,,,,,,,,,,,,,,,,,,,201.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000150,14/2/2021,832.70,3,277.57,,,,,,,,,324.30,,,,,,,,,,,,,,,,,,,,,,,,355.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000151,6/4/2021,17041.11,5,3408.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15397.19,,,,,,,,,,,,447.66,,,,,
100000152,25/1/2021,9917.13,6,1652.86,,,,,,,,,,203.73,,,,,,,,,,,,,,2298.13,-551.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7966.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000160,7/3/2021,22.43,1,22.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000161,13/2/2021,4712.16,2,2356.08,,,,,,,,,,,,,,,,,,,,,,,,,,,2384.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2328.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000162,11/4/2021,3117.74,6,519.62,,,,,,,,,63.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.74,45.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.84,,"1,273.82"
100000163,9/4/2021,448672.07,54,8308.74,,50662.62,,,,,,,,,,,,,,,244.85,,,,51251.40,13586.92,,,,,,,,,,,,,,,,,,,,,,,17465.43,,,,1386.92,,,,11169.16,,,,267.29,,,9056.07,,,4353.18,,,,18769.16,,,807.48,754.20,,,,,,4870.10,2377.57,7089.72,,6166.36,,,7352.34,2271.96,143135.51,,,,,,,,,,,,,,,,,,,2410.28,18468.21,479.44,13192.53,,1584.11,,,,,,3103.95,,2385.98,36514.95,14.95,12911.21,,334.58,,,2278.50,1852.34,,,102.80,,
100000165,1/4/2021,20678.32,15,1378.55,,,,,,,,,,,,,,,1626.17,,,,,,,,,,,,,,,,,,,,,1219.63,,,,,,,4458.88,,,,,,,,,,,,,,,,2224.30,,,,,2439.25,,,740.00,,,,,,,,,,,,,,,,,,,2032.71,,,,,,,,,,855.14,,,,,,2439.25,,,,,,,,,,,,,,,,,,,,2642.99,,,,,,,,,,
100000168,30/3/2021,2028.98,5,405.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.69,,,,,387.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.31,,,,,,,,,,,,
100000169,12/2/2021,2381775.70,8,297721.96,,,,,,,,,,,,,,,,,,,,,,,,,1356560.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025214.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000170,10/4/2021,2855.72,6,475.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.96,,,,,,,,,,,276.62,578.50,,,,,,,,,,,,,,,,,,,,,,,,561.76,,341.12,,561.76,
100000173,27/2/2021,212.15,1,212.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
